user_id,like,quantity,concert_id
362,0,1,271
15265,1,1,271
1241,1,1,271
3967,0,1,271
8699,0,1,271
1240,1,5,271
12355,0,2,271
5600,1,4,271
8642,1,1,271
13321,1,1,271
18826,1,1,271
18138,0,1,272
5103,0,1,272
14669,0,1,272
18086,1,2,272
15767,1,2,272
6379,1,1,272
13976,1,1,272
6683,1,1,272
14894,0,2,272
6296,0,1,272
15395,0,1,272
1876,1,1,272
6760,0,1,272
3876,1,4,272
8535,0,2,272
9559,1,5,272
12404,1,1,272
769,1,1,272
700,0,5,272
2090,0,1,272
9475,0,1,272
8222,1,1,272
14092,1,5,272
6909,1,1,272
16178,1,4,272
14647,1,1,272
17804,1,2,272
7701,1,5,272
7938,0,4,272
17771,1,6,272
8889,0,1,272
9692,1,6,272
108,0,1,272
14909,0,1,272
6711,1,4,272
748,0,4,272
7836,1,2,272
3262,1,1,272
2930,0,1,272
12992,1,3,272
5697,1,1,272
14279,1,1,272
13060,1,3,272
3873,1,1,272
2095,0,1,272
7916,1,5,272
5372,1,1,272
797,0,1,272
4728,0,5,272
9714,1,1,272
10219,1,1,272
15790,0,1,272
2045,1,3,272
14300,0,1,272
15454,0,4,272
8423,0,5,272
17213,1,1,272
8309,1,1,272
4480,1,3,272
4550,1,5,272
9185,1,4,272
16697,1,5,272
18584,0,4,272
8363,0,1,272
7843,1,1,272
2875,0,1,272
3810,0,1,272
12672,1,1,273
4941,0,3,273
17639,0,1,273
424,1,1,273
3403,1,1,273
772,0,2,273
1743,1,6,273
17931,0,3,273
12656,0,1,273
8170,1,5,273
18802,0,2,273
279,0,1,273
4401,0,1,273
10582,1,2,273
10943,0,1,273
4595,0,5,273
10823,0,2,273
1060,0,1,273
14881,1,1,273
426,0,5,273
7988,1,2,273
2606,1,1,273
18140,1,2,273
19472,1,1,273
15245,0,1,273
11885,0,1,273
16319,0,2,273
1971,0,1,273
2892,0,1,273
18913,0,4,273
18964,0,4,273
1357,1,5,273
6038,0,4,273
6431,1,3,273
2130,0,5,273
9815,0,1,273
3995,1,4,273
8807,1,6,273
16524,1,1,273
17420,1,1,273
4491,1,3,273
6064,0,1,273
14619,0,1,273
15333,1,5,273
17372,1,1,273
3804,1,1,273
18045,0,2,273
19891,1,1,273
5464,1,1,273
18306,1,6,273
7137,1,1,273
3858,0,1,273
18880,0,1,273
1362,0,1,273
8114,0,3,273
9623,1,1,273
6613,0,1,273
5299,1,1,273
17388,0,1,273
14094,0,1,273
5097,1,2,273
5263,1,2,273
17532,1,3,273
350,0,1,273
17821,1,5,273
11271,0,2,273
6167,1,6,273
58,0,4,273
13736,1,1,273
9808,0,1,273
18322,0,3,273
19738,0,2,273
2806,1,1,273
16266,1,4,273
12564,1,2,273
3711,0,5,273
13607,1,1,273
4503,1,1,273
12327,0,3,273
15820,0,2,273
18622,0,1,273
17589,0,1,273
1581,0,3,273
18125,1,5,273
2895,0,6,273
16879,1,5,273
13894,0,1,273
19817,0,2,273
13444,1,3,273
9187,0,5,273
11712,0,2,273
969,1,3,273
10980,0,4,273
37,1,1,273
11202,1,5,273
10516,0,1,273
17032,1,1,273
8735,0,4,273
18875,0,3,273
13774,1,5,273
3723,1,1,273
8375,0,4,273
4150,0,6,273
222,1,1,273
8697,0,1,273
16846,1,5,273
10241,1,2,273
16303,1,2,273
5787,1,1,273
3863,0,2,273
2170,0,5,273
17859,1,1,273
17847,0,2,273
11543,1,4,273
6290,1,1,273
15329,1,1,273
9034,0,2,273
4783,1,3,273
7692,1,2,273
14289,1,2,273
2332,0,2,273
1217,0,3,273
15361,1,1,273
9407,1,3,273
2210,0,5,273
8179,0,3,273
18852,0,2,273
10821,0,1,273
82,1,2,273
2697,0,1,273
8712,0,1,273
9669,0,1,273
4309,0,1,273
19089,1,2,273
15816,0,1,273
18638,1,1,273
17346,1,2,273
14787,1,5,273
13086,0,1,273
3110,1,1,273
3682,1,4,273
17135,0,4,273
11888,0,1,273
2935,0,2,273
5365,1,1,273
18017,1,1,273
2001,1,1,273
14355,1,1,273
11432,0,6,273
13244,1,3,273
10695,0,1,273
4893,1,3,273
5652,0,1,273
1831,1,1,273
11443,1,2,273
16612,0,1,273
13832,1,2,273
15505,1,1,273
6574,0,3,273
14373,0,1,273
11826,0,1,273
8755,0,1,273
8343,0,4,273
3143,1,4,273
19921,0,1,273
7758,1,6,273
19529,1,1,273
8568,0,1,273
2664,1,2,273
10688,0,2,273
10298,0,1,273
11308,0,1,273
13893,1,2,273
10043,1,2,273
13561,1,2,273
8961,0,1,273
18759,0,1,273
1366,0,3,273
11169,0,1,273
9025,0,4,273
198,1,1,273
18768,0,5,273
4823,1,2,273
16144,1,1,273
15322,1,1,273
15006,1,4,273
9111,1,1,274
17404,1,4,274
1656,1,1,274
12353,0,1,274
6962,0,1,274
3122,0,1,274
15564,0,1,274
17454,1,2,274
12917,0,1,274
5962,0,1,274
8292,1,4,274
3971,1,1,274
7740,1,1,274
8045,1,5,274
10277,1,4,274
19560,0,1,274
7364,0,3,274
8174,0,1,274
3710,1,1,274
9425,1,1,274
12138,1,1,274
8302,1,5,274
9465,1,4,274
7575,0,1,274
19149,0,1,274
16225,1,5,274
16545,1,1,274
14225,1,1,274
15633,1,3,274
771,1,6,274
15554,1,5,274
16555,1,1,274
19909,0,1,274
10136,0,2,274
18737,0,1,274
6906,0,3,274
11325,0,2,274
5126,0,4,274
10593,0,5,274
6663,0,5,274
10482,1,1,274
16515,1,1,274
9313,1,1,274
8442,1,1,274
18601,1,4,274
13685,0,6,274
17035,0,3,274
16273,1,1,274
9724,0,1,274
6789,0,6,274
13558,1,2,274
10215,1,2,274
8215,1,1,274
1013,0,4,274
6229,0,1,274
12840,1,2,274
8145,1,2,274
12649,0,5,274
7142,1,1,274
4843,1,6,274
9803,0,6,274
9782,0,2,274
9796,1,2,274
5610,1,5,274
17014,1,2,275
10700,0,4,275
17169,0,1,275
19275,0,4,275
553,1,3,275
6168,0,1,275
11203,1,3,275
13450,0,2,275
9001,0,1,275
9993,0,4,275
15866,0,3,275
8775,1,1,275
11631,1,4,275
15919,1,1,275
6158,0,1,275
18484,1,3,275
674,1,1,275
10572,0,3,275
8690,0,2,275
7614,1,2,275
3383,1,1,275
3145,0,2,275
14287,1,6,275
18763,1,6,275
7818,1,2,275
2980,0,5,275
11318,0,1,275
4203,1,1,275
8960,0,1,275
11241,0,1,275
15906,1,1,275
7466,1,1,275
14626,0,6,275
19113,1,1,275
11026,1,1,275
16451,0,1,275
4786,0,4,275
10234,1,1,275
7242,0,3,275
11108,0,1,275
18618,0,3,275
11446,1,1,275
13433,1,1,275
7207,0,1,275
5482,0,1,275
9616,0,5,275
3004,1,5,275
4455,1,1,275
19135,0,6,275
781,1,2,275
8653,1,1,275
7653,0,1,275
15221,0,1,275
7580,0,1,275
8241,1,2,275
8242,1,5,275
7741,1,1,275
2824,0,1,275
8319,1,1,275
1491,1,1,275
4108,0,1,275
13709,0,1,275
9812,0,4,275
9068,1,4,275
331,1,1,275
4616,1,2,275
2065,1,1,275
16789,1,1,275
8727,1,2,275
7982,1,1,275
1955,1,1,275
19796,0,4,275
1623,0,1,275
7862,1,2,275
12778,0,1,275
5187,1,1,275
17083,1,1,275
3797,0,2,275
6010,0,5,275
16408,0,5,275
4625,1,2,275
12375,1,5,275
3880,0,1,275
12697,1,1,275
7711,1,1,275
9869,1,3,275
12300,0,2,275
17211,1,2,275
15444,0,3,275
7412,0,3,276
11112,0,1,276
12780,1,3,276
11380,1,1,276
17277,0,2,276
14351,1,1,276
19442,0,3,276
16811,0,1,276
16149,0,5,276
18951,0,1,276
17456,1,5,276
16680,1,1,276
16364,1,5,276
11785,0,5,276
15134,0,1,276
4706,0,6,276
4544,1,1,276
15054,1,5,276
11320,1,1,276
6759,0,1,276
7322,0,1,276
5734,0,1,276
10036,1,1,276
12072,0,4,276
3808,0,4,276
1976,1,1,276
7205,0,2,276
16,1,5,276
10053,1,3,276
6317,0,4,276
10328,1,1,276
12278,0,2,276
18149,1,1,276
7831,1,1,276
1796,1,1,276
18046,0,6,276
6970,0,2,276
2022,1,2,276
5164,0,3,276
1634,1,5,276
17454,0,1,276
8797,1,2,276
16961,1,2,276
7134,0,1,276
1313,0,1,276
13772,0,1,276
9383,0,1,276
12137,1,1,276
3727,1,1,276
2820,1,1,276
699,1,1,276
18121,1,1,276
1346,0,1,276
7081,1,1,276
19447,1,5,276
9983,1,3,276
4463,0,1,276
17240,1,1,276
1210,0,4,276
17266,0,4,276
9782,0,2,276
12614,1,1,276
2628,1,1,276
5375,1,1,276
4078,1,1,276
6448,1,1,276
10248,0,1,276
14468,1,1,276
1932,0,5,276
6984,1,1,276
19355,0,1,276
3646,0,4,276
4760,1,1,276
13854,0,3,276
3986,0,1,276
12843,0,1,276
17127,0,4,276
298,1,3,276
12922,0,1,276
19365,1,1,276
14791,1,4,276
13776,0,1,276
15925,0,5,276
17658,0,1,276
4434,0,6,276
17540,1,1,277
3720,0,2,277
8254,1,2,277
7660,0,1,277
3201,1,1,277
1303,0,1,277
2232,0,1,277
14732,0,3,277
3170,0,2,277
566,0,1,277
1047,0,2,277
5706,0,1,277
9838,1,3,277
10110,1,1,277
14136,1,1,277
18827,1,1,277
17034,1,1,277
17966,1,5,277
8135,1,1,277
9650,1,2,277
4159,0,1,277
9111,1,1,277
278,1,2,277
11833,1,1,277
14434,0,2,277
5137,0,1,277
12134,0,2,277
5578,0,1,277
16943,1,5,277
7594,1,1,277
18471,0,2,277
4541,0,3,277
4389,0,1,277
10446,0,1,277
16989,1,5,277
2158,1,2,277
9743,1,5,277
802,1,5,277
7810,1,1,277
14084,1,3,277
4185,1,3,277
15412,0,2,277
10066,0,1,277
3432,1,1,277
7992,1,1,277
7170,0,1,277
5840,1,5,277
10919,0,1,277
17704,1,4,277
15953,1,4,277
4603,1,1,277
3695,0,3,277
15418,1,1,277
17574,1,1,277
18472,1,5,277
8694,1,5,277
3550,1,5,277
15929,1,1,277
2222,0,1,277
3046,1,1,277
12752,0,1,277
17229,1,1,277
14981,1,4,277
6226,0,2,277
16488,0,4,277
8508,1,1,277
17951,1,3,277
14554,1,1,277
16884,1,1,277
11909,0,1,277
2321,1,2,277
13506,1,1,277
5573,1,1,277
5190,0,4,277
10883,0,5,277
3731,1,2,277
16967,0,2,277
5631,1,1,277
6646,1,3,277
9818,1,3,277
11977,1,3,277
17321,1,2,277
4959,1,5,277
13536,1,1,277
10103,0,5,277
11340,1,2,277
12041,0,2,277
2674,1,1,277
639,0,1,277
5845,1,4,277
18544,1,1,277
7658,1,1,277
13420,1,5,277
1721,1,2,277
3715,0,5,277
6987,0,1,277
12759,0,1,277
10252,0,1,277
6002,1,1,277
3501,0,1,277
17573,0,5,277
19978,1,5,277
18587,0,1,277
8079,0,1,277
17559,1,4,277
2040,0,1,277
4277,1,1,277
13574,1,1,277
16987,0,4,277
16309,0,4,277
10129,0,2,277
12529,0,5,277
11459,0,1,277
17342,0,1,277
18484,0,3,277
7508,0,6,277
18994,0,3,277
18078,0,1,277
2339,0,1,277
18973,1,3,277
16184,0,1,277
16282,0,1,277
17618,0,1,277
8146,0,1,277
3804,0,2,277
8645,0,1,277
4248,1,2,277
9452,1,1,277
16527,0,1,277
12266,0,1,277
3559,0,5,277
15884,1,2,277
3937,1,1,277
16596,1,2,277
17055,0,2,277
18378,1,1,277
3767,0,3,277
641,0,4,277
9668,1,1,277
4040,1,2,277
12664,0,6,277
16130,0,1,277
6889,0,1,277
7733,0,5,277
945,1,1,277
19209,1,1,277
11283,0,2,277
574,1,1,277
9848,1,4,277
3112,1,6,277
11773,1,1,277
7815,1,6,277
8280,0,1,277
10243,1,3,277
11223,1,2,277
19491,0,1,277
4568,0,3,277
13594,0,3,277
14365,0,1,277
8591,0,1,277
17783,0,1,277
833,0,5,277
18744,0,1,277
423,0,4,277
9057,0,1,277
16577,1,1,277
4717,1,1,277
7513,0,1,277
12417,0,1,277
7632,0,2,277
12486,0,1,277
2812,0,1,277
17531,1,1,277
12168,1,5,277
6648,0,1,277
16072,1,1,277
8047,1,5,277
6455,0,1,277
3106,0,6,277
17452,0,1,277
11374,1,1,277
6878,1,2,277
835,0,4,277
10304,0,3,277
9945,1,1,277
13342,1,5,277
19855,1,1,277
15244,1,1,277
15666,0,6,277
2514,1,6,277
11030,0,1,277
12902,0,1,277
16420,0,1,277
10164,1,2,277
2461,0,1,277
10577,0,3,277
11523,0,5,277
12205,1,1,277
11430,0,1,277
8787,0,3,277
5958,0,1,277
8408,0,1,277
9308,0,6,277
11273,0,1,277
12241,0,1,277
1728,0,1,277
13902,1,3,277
17907,0,1,277
449,1,5,277
19419,1,1,277
13468,0,4,277
4558,0,4,277
17089,1,4,277
8173,0,5,277
4673,0,1,277
8073,1,1,277
14953,1,4,277
6209,1,5,277
13630,0,1,277
6900,1,4,277
19874,1,1,277
12082,0,1,277
2592,0,1,277
5343,0,1,277
12620,0,1,277
7276,1,1,277
12250,0,5,277
13385,0,4,277
2171,0,1,277
5587,1,1,277
10618,1,1,277
250,0,4,277
19351,1,3,277
4806,1,3,277
1462,1,4,277
17441,0,5,277
616,0,3,277
7762,1,4,277
8147,0,1,277
11962,0,1,277
1921,1,1,277
2700,0,4,277
17438,1,1,277
4745,1,1,277
2051,0,4,277
1093,1,2,277
5729,1,3,277
11847,0,6,277
3616,1,1,277
18413,0,1,277
5788,1,2,277
19554,1,1,277
3057,1,2,277
9569,0,1,277
3306,0,5,277
12354,1,4,277
14254,1,1,277
18359,0,5,277
7529,1,5,277
2279,0,1,277
2635,1,2,277
14756,0,1,277
1936,0,2,277
12056,0,1,277
839,0,6,277
11562,1,3,277
13123,1,3,277
6608,0,1,277
3699,1,1,277
805,1,1,277
4300,1,5,277
13821,0,5,277
5725,1,2,277
5320,1,1,277
5608,1,1,277
3663,1,1,277
14641,1,1,277
18140,0,1,277
2750,0,1,277
9082,0,3,277
11161,1,4,277
15711,1,1,277
11506,0,1,277
7582,1,4,277
10227,1,1,277
5733,1,2,277
14890,1,3,277
13387,0,1,277
18451,1,1,277
5777,1,4,277
3864,1,1,277
11210,0,1,277
7796,0,1,277
10524,0,1,277
1378,0,5,277
7402,0,3,277
9146,1,1,277
957,1,1,277
13638,0,4,277
18357,1,1,277
9293,0,1,277
2381,1,2,277
9266,1,1,277
4531,0,1,277
14442,1,4,277
6925,0,1,277
7550,0,6,277
7159,0,1,277
11920,0,6,277
18900,1,1,277
557,0,2,277
8910,0,2,277
13805,1,1,277
14225,0,5,278
14729,0,4,278
14852,1,3,278
3414,0,4,278
5510,0,1,278
15115,0,2,278
15642,0,1,278
7808,1,5,278
1040,1,3,278
3455,1,1,278
7413,1,1,278
2071,0,4,278
7400,0,2,278
9295,1,1,278
10870,1,1,278
16067,0,1,278
10747,0,5,278
18533,0,1,278
15471,0,3,278
16319,0,1,278
10418,0,2,278
8528,1,1,278
14828,1,5,278
6574,0,1,278
19129,0,6,278
6919,1,1,278
3732,1,1,278
12055,0,6,278
11558,0,1,278
9173,1,1,278
10695,1,1,278
12212,1,4,278
13470,1,1,278
15723,1,4,278
14896,0,1,278
2963,0,3,278
17193,0,3,278
14735,1,1,278
730,0,4,278
3217,0,1,278
17547,0,6,278
15689,0,1,278
6679,0,1,278
1369,1,1,278
482,1,1,278
14504,0,1,278
15656,1,3,278
14008,1,1,278
7470,1,1,278
16174,0,6,278
10198,0,2,278
401,0,2,278
13225,0,6,278
9754,1,1,278
19323,1,3,278
17571,1,1,278
1017,1,1,278
16171,0,1,278
12383,1,4,278
13624,0,2,278
4468,0,1,278
5693,1,2,278
7978,1,1,278
11370,1,1,278
5686,0,5,278
4393,0,1,278
14971,1,2,278
2562,1,2,278
8324,0,1,278
7996,1,4,278
6012,0,1,278
13609,0,5,278
14467,1,2,278
16826,0,1,278
12686,0,3,278
10580,0,4,278
12885,0,1,278
18754,0,5,278
4773,1,1,278
11931,0,4,278
12870,0,1,278
6240,0,1,278
7748,1,1,278
5381,1,3,278
19911,1,1,278
18064,0,6,278
2675,0,5,278
14614,1,6,278
5497,0,2,278
4944,0,2,278
2627,0,3,278
1468,0,1,278
18085,1,4,278
6172,0,1,278
9520,1,1,278
8787,1,3,278
3038,1,2,278
18521,1,1,278
6564,1,2,278
13729,1,1,278
879,1,2,278
18529,0,1,278
4382,0,3,278
3023,1,4,278
9762,0,3,278
13973,0,1,278
13250,0,2,278
2757,0,2,278
14251,1,3,278
17990,0,5,278
4996,0,3,278
13067,1,5,278
2087,0,1,278
19497,1,1,278
19348,0,5,278
15913,1,1,278
12575,1,1,278
7343,0,1,278
18682,1,4,278
8686,1,5,278
10577,1,1,278
9738,1,1,278
2907,0,1,278
18916,0,5,278
9795,1,1,278
8443,1,1,278
18677,1,1,278
7250,1,5,278
3198,0,4,278
678,1,2,278
12000,0,1,278
4950,0,1,278
5286,1,5,278
10325,0,1,278
6186,0,3,278
5459,1,1,278
16773,1,5,278
8818,1,5,278
12195,0,1,278
9008,1,1,278
8462,1,2,278
4045,1,1,278
7311,1,4,278
5930,0,1,278
19157,1,1,278
6651,0,4,278
4283,0,1,278
370,1,2,278
11005,1,1,278
10814,1,4,278
19744,0,1,278
13199,1,1,278
15996,0,2,278
14370,1,1,278
10759,0,5,278
1720,1,1,278
8551,1,6,278
835,1,6,278
19919,1,1,278
155,0,1,278
190,1,1,278
19363,1,1,278
10474,0,2,278
14245,1,1,278
13241,1,1,278
9436,0,1,278
12331,1,4,278
17845,0,4,278
10225,0,1,278
15766,1,2,278
11795,1,6,278
19853,1,1,278
10154,0,4,279
3454,0,1,279
11441,0,3,279
3189,1,1,279
2300,0,1,279
2945,0,1,279
19187,1,1,279
18467,0,4,279
1437,1,1,279
5667,1,1,279
1695,0,1,279
11811,0,2,279
14012,1,1,279
14788,1,6,279
18469,0,3,279
15879,0,3,279
13701,1,1,279
6318,0,4,279
3635,0,4,279
18963,0,2,279
16294,1,2,279
17228,0,1,279
18687,0,2,279
11193,1,4,279
9460,1,5,279
5410,0,1,279
8605,1,1,279
19607,0,1,279
159,0,1,279
17212,1,3,279
15366,0,1,279
1881,1,1,279
15657,1,1,279
13820,0,1,279
7035,0,6,279
17489,0,1,279
8691,0,6,279
2090,0,2,279
14175,0,1,279
3812,1,3,279
13275,0,4,279
18996,1,5,279
14199,0,1,279
19831,1,5,279
12661,1,1,279
18992,0,2,279
15286,1,3,279
9937,1,5,279
4445,1,1,279
9660,0,1,279
11412,1,1,279
13611,1,5,279
5247,0,1,279
1883,0,1,279
12540,0,1,279
3476,0,4,279
3660,0,4,279
10733,0,5,279
16147,0,6,279
17500,1,1,279
1102,1,1,279
878,0,5,279
16259,0,5,279
15983,1,5,279
19016,0,5,279
17265,1,1,279
19526,1,1,279
18575,1,1,279
15889,0,1,279
8838,0,1,279
4303,1,1,279
16752,0,1,279
10241,0,2,279
11466,0,2,279
9485,1,5,279
17576,0,1,279
11086,1,4,279
3928,0,4,279
11276,1,6,279
600,1,5,279
14846,1,1,279
12452,1,1,279
6508,1,1,279
13160,0,4,279
5658,1,1,279
6778,1,1,279
5477,0,1,279
10992,1,1,279
19998,1,1,279
9783,1,2,279
11810,0,1,279
16808,1,6,279
11768,0,5,279
10164,1,1,279
9335,0,1,279
5434,1,1,279
13015,1,1,279
4972,0,4,279
14029,0,2,279
3662,0,1,279
4340,0,1,279
1424,0,1,279
15667,1,1,279
14435,1,1,279
10505,1,1,279
12953,0,1,279
9578,0,1,279
6820,0,1,279
6854,0,1,279
2314,1,1,279
6817,0,1,279
12583,1,1,279
6990,0,4,279
12184,0,1,279
15064,0,1,279
8265,0,2,279
2154,1,1,279
7173,1,2,279
7999,1,6,279
6418,1,6,279
2671,0,2,279
2568,1,2,279
8016,1,4,279
14377,0,4,279
16651,0,1,279
15205,0,1,279
765,1,2,279
10281,0,4,279
14251,1,5,279
4620,1,2,279
7010,1,6,279
18835,0,5,279
5553,0,5,279
2017,0,3,279
10180,0,2,279
19079,1,3,279
15036,1,1,279
7816,1,1,279
684,0,1,279
14933,0,1,279
16586,1,4,279
3360,1,1,279
2350,0,1,279
14038,1,6,279
15721,1,4,279
13890,0,1,279
1119,0,5,279
19613,0,1,279
14210,1,1,279
8766,1,1,279
7201,1,4,279
7444,1,2,279
16032,1,3,279
10089,0,4,279
4637,0,1,279
9943,0,1,279
19387,1,1,279
3110,1,1,279
1828,0,1,279
2006,0,5,279
624,1,2,279
19184,1,1,279
9972,1,1,279
11230,1,2,279
1635,1,1,279
6402,1,1,279
17685,0,3,279
4015,0,3,279
3887,1,2,279
824,1,1,279
143,0,1,279
641,0,1,279
11027,1,1,279
17642,1,2,279
14320,1,2,279
11052,1,1,279
10767,1,5,279
3366,0,3,279
319,1,2,279
8783,1,4,279
5156,1,5,279
11858,1,1,279
2118,1,2,279
364,1,6,279
9035,0,1,279
13492,0,5,279
12674,1,1,279
15317,0,2,279
13020,1,5,279
4203,1,6,279
11148,1,2,279
2698,1,5,279
900,1,1,279
4863,0,6,279
14045,1,4,279
18630,0,1,279
17518,0,1,279
9389,0,2,279
15012,1,2,279
12638,0,1,279
1702,1,1,279
1471,0,1,279
11435,1,1,279
4678,0,4,279
13095,0,1,279
3400,0,2,279
8398,0,1,279
6500,0,5,279
14235,0,1,279
16007,1,3,279
9879,0,5,280
14291,0,1,280
6904,1,1,280
4503,1,2,280
6697,0,2,280
558,0,1,280
9221,1,1,280
18810,0,3,280
1883,0,1,280
2881,0,4,280
14483,1,1,280
9168,1,5,280
14752,1,1,280
4789,0,1,280
377,0,1,280
63,1,3,280
18513,0,1,280
14535,1,4,280
7537,1,2,280
14238,1,6,280
5604,1,6,280
10740,0,6,280
19466,0,1,280
13977,0,1,280
17026,1,4,280
12945,0,1,280
16377,0,1,280
4768,1,1,280
14324,0,2,280
3045,1,1,280
13031,1,1,280
14463,0,2,280
18495,1,1,280
18838,1,1,280
3140,1,3,280
15102,0,3,280
11940,0,1,280
518,1,2,280
19907,0,1,280
3486,0,1,280
11076,1,1,280
6268,0,2,280
3133,0,2,280
15440,0,1,280
18455,1,1,280
4969,0,2,280
18598,0,1,280
17224,0,1,280
4914,0,2,280
4591,0,6,280
8576,0,3,280
14528,0,5,280
2335,1,3,280
5810,0,6,280
807,1,3,280
2187,1,1,280
5219,0,3,280
17602,0,3,280
13695,1,1,280
4117,0,1,280
19052,0,2,280
10055,1,2,280
16481,0,1,280
15247,0,2,280
920,0,1,280
10530,0,5,280
19111,0,1,280
8771,1,4,280
2474,1,5,280
6470,0,1,280
19578,1,1,280
19610,1,3,280
5784,0,6,280
15937,0,2,280
3828,0,1,280
7467,0,1,280
18586,1,3,280
17768,0,1,280
17503,0,3,280
572,1,1,280
3229,1,4,280
12043,1,3,280
12623,0,3,280
10615,0,1,280
4368,0,5,280
3523,1,1,280
12734,1,1,280
8419,0,2,280
11376,1,5,280
303,0,2,280
16466,0,3,280
18269,1,1,280
2036,0,3,280
14341,1,5,280
11754,0,3,280
284,0,1,280
16253,0,3,280
11210,0,1,280
3991,0,2,280
15718,0,5,280
13032,1,4,280
9661,1,3,280
11506,1,3,280
170,0,4,280
3854,0,1,280
8026,0,5,280
8753,1,2,280
10557,0,3,280
16714,1,2,280
11474,0,2,280
13447,1,1,280
6646,0,1,280
19334,1,6,280
5399,1,1,280
2863,0,5,280
13328,1,1,280
15821,1,1,280
7119,0,1,280
7206,0,6,280
1996,0,5,280
16601,1,3,280
5685,0,1,280
2418,0,2,280
3467,0,1,280
12256,0,1,280
9630,1,2,280
14492,0,4,280
2177,1,1,280
6954,0,5,280
1763,1,1,280
6394,1,2,280
14769,1,2,280
8219,1,1,280
18528,1,1,280
5021,0,4,280
4706,1,1,280
1366,1,3,280
15047,0,3,280
17417,0,3,280
7665,1,3,280
16489,0,1,280
15799,1,4,280
12450,1,1,280
17617,1,4,280
3414,1,1,280
7623,1,1,280
2273,1,2,280
9826,0,1,280
15757,0,1,280
10896,1,5,280
19868,0,4,280
1641,1,6,280
2049,0,4,280
2058,0,1,280
17311,1,1,280
3577,0,1,280
13340,0,2,280
13753,0,2,280
15682,0,1,280
17724,1,1,280
11339,0,1,280
5903,0,2,280
10614,0,4,280
8797,1,1,280
13569,0,1,280
11835,1,5,280
9486,1,3,280
3533,0,2,280
16826,0,1,280
4802,1,6,280
6696,0,1,280
11183,0,3,280
1259,0,1,280
13098,0,2,280
8769,0,2,280
11723,0,1,280
7477,1,4,280
12342,1,1,280
9472,1,2,280
12919,0,5,280
2435,1,4,280
18970,1,1,280
9870,0,1,280
346,1,4,280
17599,1,1,280
293,1,1,280
12686,0,5,280
9584,1,1,280
3678,0,1,280
1980,0,2,280
3648,0,1,280
1371,0,5,280
16919,1,1,280
4306,1,4,280
5050,0,1,280
19906,0,1,280
19727,0,3,280
13988,1,1,280
5613,0,1,280
14397,1,1,280
11859,0,2,280
4439,1,5,280
2094,1,6,280
8286,1,6,280
18089,1,5,280
18373,0,2,280
8033,1,3,280
17753,1,4,280
15131,0,3,280
18013,1,1,280
9752,1,2,280
17150,1,1,280
1552,0,2,280
3444,1,1,280
14221,0,1,280
13299,1,1,280
16530,0,1,280
2088,1,2,280
18764,1,5,280
13890,1,1,280
2038,0,1,280
3564,0,1,280
3720,1,6,280
17196,1,1,280
13986,0,5,280
2809,1,1,280
224,0,1,280
2369,1,5,280
12315,1,3,280
19733,1,2,280
15396,0,1,280
15221,0,3,280
19158,0,1,280
1075,0,1,280
16334,0,1,280
9876,0,2,280
15457,0,1,280
12231,0,1,280
16297,0,1,280
19370,0,4,280
3668,1,5,280
240,1,5,280
4844,1,2,280
17126,0,1,280
14420,1,1,280
253,0,3,280
6108,1,2,280
4996,1,5,280
7269,1,2,280
12898,1,1,280
7146,0,3,280
7352,1,1,280
10119,1,1,280
4582,1,2,280
2230,0,2,280
11398,0,5,280
1195,1,1,280
389,0,1,280
340,1,1,280
16596,0,4,280
11187,1,1,280
10482,0,1,280
14203,1,4,280
2220,1,6,280
966,0,2,280
14269,0,4,280
8935,0,1,280
11129,1,1,280
4761,0,1,280
17736,1,4,280
17233,1,1,280
11059,1,1,280
2214,1,4,280
5664,1,2,280
7132,1,2,280
17704,1,2,280
6945,1,1,280
14839,0,5,280
2250,0,5,281
6741,1,3,281
16710,0,1,281
6702,0,3,281
13514,1,4,281
11967,0,2,281
468,0,3,281
18925,1,6,281
11096,1,3,281
7585,0,2,281
15202,1,2,281
19559,1,1,281
15806,0,3,281
10546,0,1,281
14565,0,2,281
792,0,5,281
17894,1,1,281
8936,0,3,281
16392,0,1,281
10192,0,1,281
18313,1,3,281
18505,0,3,281
11530,1,2,281
8434,1,2,281
12849,0,1,281
6788,1,3,281
1015,1,1,281
16324,1,1,281
17255,1,5,281
18290,0,2,281
3745,1,1,281
2262,1,2,281
14778,1,2,281
11519,0,4,281
15624,1,2,281
19387,1,1,281
15454,1,1,281
11352,0,1,281
5834,1,6,281
2637,0,1,281
7947,0,5,281
2377,1,2,281
6759,0,6,281
848,0,2,281
11345,0,1,281
10054,1,1,281
14092,0,3,281
15897,0,1,281
4927,1,5,281
1375,0,5,281
6387,0,2,281
16099,1,1,281
2506,0,2,281
19376,0,4,281
4180,1,4,281
7114,0,4,281
15342,0,3,281
19901,1,2,281
7889,0,1,281
19592,1,5,281
4348,1,1,281
15645,0,5,281
7978,1,1,281
5518,1,1,281
12480,0,1,281
224,1,1,281
1759,0,2,281
12433,0,5,281
12698,0,1,281
13391,0,1,281
8164,0,1,281
12761,0,4,281
1548,0,5,281
10404,0,2,281
2948,1,3,281
15069,1,1,281
6694,0,3,281
1757,0,1,281
15640,1,6,281
7629,1,1,281
15671,1,6,281
17124,1,5,281
6766,0,1,281
5727,0,1,281
17077,0,2,281
13736,1,1,281
9052,0,2,281
11630,1,3,281
