artist_name,genre_id,artist_id
Desolation Angels,26,14541
Destroying Divinity,26,14542
Dinumbr?,26,14543
Dissolution,26,14544
Dol Theeta,26,14545
Down Among The Dead Men,26,14546
Duff Mckagan'S Loaded,26,14547
Dungortheb,26,14548
Dynazty,26,14549
Dyslesia,26,14550
Ecferus,26,14551
Echo Of Dalriada,26,14552
Eden Weint Im Grab,26,14553
Edenfall,26,14554
Effloresce,26,14555
Ellipsis,26,14556
Emergency Gate,26,14557
Eternal Majesty,26,14558
Ethereal Blue,26,14559
Evidence One,26,14560
Ewigkeit,26,14561
Executer,26,14562
Exhale,26,14563
Exmortem,26,14564
Face Of Oblivion,26,14565
Falaise,26,14566
Fall Of Empyrean,26,14567
Fate,26,14568
Feridea,26,14569
Feto In Fetus,26,14570
Finnugor,26,14571
Fogland,26,14572
Forgive Me Not,26,14573
Fright Night,26,14574
Geï¿½St,26,14575
Generation Kill,26,14576
Geoff Tate'S Queensrï¿½Che,26,14577
Gillan,26,14578
Goathemy,26,14579
God.Fear.None,26,14580
Graveshadow,26,14581
Graveyard (Esp),26,14582
Griftegï¿½Rd,26,14583
Grima,26,14584
Grimfist,26,14585
Gurd,26,14586
Hacavitz,26,14587
Haeres,26,14588
Hardingrock,26,14589
Havoc Unit,26,14590
Hell:On,26,14591
Hellfueled,26,14592
Hexis,26,14593
High Priest Of Saturn,26,14594
High Spirits,26,14595
Horizon Ablaze,26,14596
Houwitser,26,14597
Hybris,26,14598
Hyems,26,14599
Implant Pentru Refuz,26,14600
In Twilight'S Embrace,26,14601
Infera Bruo,26,14602
Inspell,26,14603
Iron Hearse,26,14604
Jaded Star,26,14605
Kenziner,26,14606
Kinetik,26,14607
Kowloon Walled City,26,14608
L'Esprit Du Clan,26,14609
Last Sacrament,26,14610
Laster,26,14611
Latitude Egress,26,14612
Lechery,26,14613
Lefay,26,14614
Let Me Dream,26,14615
Level 10,26,14616
Lightning,26,14617
Lorn,26,14618
Loss,26,14619
Lothlï¿½Ryen,26,14620
Love Lies Bleeding,26,14621
Magister Templi,26,14622
Majster Kat,26,14623
Makrothumia,26,14624
Mandator,26,14625
Manitou,26,14626
Maveth,26,14627
Mayze,26,14628
Medico Peste,26,14629
Mefisto,26,14630
Menace,26,14631
Mhorgl,26,14632
Middian,26,14633
Mind Odyssey,26,14634
Misery Inc.,26,14635
Morbosidad,26,14636
Moth,26,14637
Mother Witch & Dead Water Ghosts,26,14638
Mystic Force,26,14639
Nachtlieder,26,14640
Necrite,26,14641
Nevaloth,26,14642
Nevolution,26,14643
Night Magic,26,14644
No Big Silence,26,14645
Noisear,26,14646
Nonsun,26,14647
Norska,26,14648
Ocean Chief,26,14649
"Oh, Sleeper",26,14650
Ol Drake,26,14651
Omen (Hun),26,14652
Omnerod,26,14653
Ordog,26,14654
Oruga,26,14655
Ostrogoth,26,14656
Over Your Threshold,26,14657
P.L.F.,26,14658
Persephone'S Dream,26,14659
Perzonal War,26,14660
Phantom Winter,26,14661
Planks,26,14662
Plateau Sigma,26,14663
Poison Sun,26,14664
Possession,26,14665
Posthum,26,14666
Primal Rock Rebellion,26,14667
Profusion,26,14668
Prohod,26,14669
Project Pain,26,14670
Queiron,26,14671
Quest Of Aidance,26,14672
Ravager,26,14673
Reasons Behind,26,14674
Rendezvous Point,26,14675
Resurrection Kings,26,14676
Revolted Masses,26,14677
Rippikoulu,26,14678
Roadkillsoda,26,14679
Rosae Crucis,26,14680
Sadness,26,14681
Samothrace,26,14682
Sanctimony,26,14683
Saturnalia Temple,26,14684
Sear,26,14685
Season'S End,26,14686
Sektemtum,26,14687
Self Inflicted Violence,26,14688
Sengir,26,14689
Sepia Dreamer,26,14690
Septic Mind,26,14691
Sethian,26,14692
Sexcrement,26,14693
Shadow Host,26,14694
Shadowdances,26,14695
Sheavy,26,14696
Shining Fury,26,14697
Shturm,26,14698
Sideburn,26,14699
Silent Voices,26,14700
Sinister Realm,26,14701
Skeletal Remains,26,14702
Smallman,26,14703
Smargroth,26,14704
Sorathian Dawn,26,14705
Sororicide,26,14706
Sorrow Plagues,26,14707
Soul Takers,26,14708
Soulfractured,26,14709
Spazmosity,26,14710
Squealer,26,14711
Status Abnormis,26,14712
Stigma,26,14713
Stillborn (Pol),26,14714
Stone Gods,26,14715
Sulphur,26,14716
Sumerlands,26,14717
Svartelder,26,14718
Syrens Call,26,14719
The Crown Of Yamhad,26,14720
The Deathtrip,26,14721
The Enochian,26,14722
The Lumberjack Feedback,26,14723
The Order Of Israfel,26,14724
The Ox,26,14725
The Seven Gates,26,14726
The Skull,26,14727
The Undivine,26,14728
The Weakening,26,14729
Thornafire,26,14730
Thought Machine,26,14731
Throneum,26,14732
Thunderbolt,26,14733
Thy Final Pain,26,14734
Thy Flesh Consumed,26,14735
Thy Primordial,26,14736
Today I Caught The Plague,26,14737
Tonic Breed,26,14738
Torrens Conscientium,26,14739
Total Fucking Destruction,26,14740
Total Negation,26,14741
Totalt Jï¿½Vla Mï¿½Rker,26,14742
Transient,26,14743
Triton Enigma,26,14744
Tsar Bomba,26,14745
Tungsten,26,14746
Unsilence,26,14747
Uroboros,26,14748
Urskumug,26,14749
Vaee Solis,26,14750
Valborg,26,14751
Valhall,26,14752
Valhalla,26,14753
Vandroya,26,14754
Vanisher,26,14755
Venomous Maximus,26,14756
Vermiform,26,14757
Verminous,26,14758
Vinterblot,26,14759
Virus Iv,26,14760
Viuda Negra,26,14761
Voice Of The Soul,26,14762
Vorkreist,26,14763
Vulcain,26,14764
Waken Eyes,26,14765
Walk Through Fire,26,14766
War,26,14767
Warhorse,26,14768
We All Die (Laughing),26,14769
Whales And Aurora,26,14770
Wijlen Wij,26,14771
Wildestarr,26,14772
Wintersoul,26,14773
Witheria,26,14774
Wooden Stake,26,14775
Wormwood,26,14776
Wotan,26,14777
Wrvth,26,14778
X Wild,26,14779
Xxx Maniak,26,14780
Yaotl Mictlan,26,14781
Zealotry,26,14782
Zx Spectrum,26,14783
???????,26,14784
Ï¿½Ges,26,14785
Ï¿½Nimus (Swe),26,14786
Ï¿½ Nirik,26,14787
2 Wolves,26,14788
A Canorous Quintet,26,14789
Aabsynthum,26,14790
Abramis Brama,26,14791
Abscession,26,14792
Abstracter,26,14793
Abyssaria,26,14794
Aclla,26,14795
Adaliah,26,14796
Admiral Sir Cloudesley Shovell,26,14797
Aftershok,26,14798
Agro,26,14799
Ahamkara,26,14800
Aion,26,14801
Altars,26,14802
Amnis Nihili,26,14803
Anal Blasphemy,26,14804
Ancestors Revenge,26,14805
Anj,26,14806
Antropophobia,26,14807
Apothecary,26,14808
Arapacis,26,14809
Arctic Winter,26,14810
Arkhe,26,14811
Arms,26,14812
Asguard,26,14813
Ass To Mouth,26,14814
Athelstan,26,14815
Atrium Noctis,26,14816
Aus Der Transzendenz,26,14817
Axevyper,26,14818
Axewitch,26,14819
Azoic,26,14820
Azure Agony,26,14821
Barï¿½S,26,14822
Barghest,26,14823
Beaten To Death,26,14824
Beholder (Ita),26,14825
Belfegor,26,14826
Bellfast,26,14827
Beorn,26,14828
Bill Ward,26,14829
Birds Of Prey,26,14830
Birth Through Gore,26,14831
Black Knight Symfonia,26,14832
Blackfinger,26,14833
Blackwater,26,14834
Blackwood,26,14835
Blood Revolt,26,14836
Blood Stained Dusk,26,14837
Boomerang,26,14838
Camel Of Doom,26,14839
Cap De Craniu,26,14840
Cardinals Folly,26,14841
Carn Dï¿½M,26,14842
Carnal Lust,26,14843
Carpatica,26,14844
Catarsis Incarne,26,14845
Cavus,26,14846
Chaos Magic,26,14847
Chaosfear,26,14848
Chariot,26,14849
Chariots Of The Gods,26,14850
Christgrinder,26,14851
Cloud Rat,26,14852
Coliseum,26,14853
Colombian Necktie,26,14854
Common Grave,26,14855
Communion Of Thieves,26,14856
Coprolith,26,14857
Coven 13,26,14858
Crehated,26,14859
Cretura,26,14860
Crimson Sun,26,14861
Crom Dubh,26,14862
Crossbreed,26,14863
Cryptal Darkness,26,14864
Cryptic Warning,26,14865
Dahakara,26,14866
Dakesis,26,14867
Dark Arena,26,14868
Dead In The Dirt,26,14869
Dead Infection,26,14870
Dead River Runs Dry,26,14871
Deadlands,26,14872
Deadly Mosh,26,14873
Deafening Silence,26,14874
Death Of Self,26,14875
Death Penalty,26,14876
Death Toll 80K,26,14877
Deathrite,26,14878
Defender,26,14879
Desolate Pathway,26,14880
Despair (Syr),26,14881
Desperado,26,14882
Despond,26,14883
Deuil,26,14884
Deus X Machina,26,14885
Di'Anno,26,14886
Dialectic Soul,26,14887
Dictator,26,14888
Dissension,26,14889
Distaste,26,14890
Doctor Livingstone,26,14891
Doga,26,14892
Doyle,26,14893
Dr.X,26,14894
Dramatvm,26,14895
Dreamlost,26,14896
Dysrider,26,14897
Dysylumn,26,14898
E Force,26,14899
Ebonillumini,26,14900
Edgedown,26,14901
Eeriness,26,14902
Ehnahre,26,14903
Eibon La Furies,26,14904
Elvira Madigan,26,14905
Empires Of Eden,26,14906
Encorion,26,14907
Entheos (Can),26,14908
Epistasis,26,14909
Eternal Reign,26,14910
Eternal Sorrow,26,14911
Ethernity,26,14912
Exhausted Prayer,26,14913
Exiled,26,14914
Felony,26,14915
Filii Nigrantium Infernalium,26,14916
Final Crusade,26,14917
Forces United,26,14918
Fornicus,26,14919
Foul Body Autopsy,26,14920
Freitod,26,14921
Frightmare,26,14922
Frozen Winds,26,14923
Funeral Whore,26,14924
Gateway To Selfdestruction,26,14925
Gehennah,26,14926
Genocide Shrines,26,14927
Ghee Yeh,26,14928
Ghost Voyage,26,14929
Goblin Hovel,26,14930
God Mother,26,14931
Gone Postal,26,14932
Goodbye To Gravity,26,14933
Gothic Knights,26,14934
Grave Upheaval,26,14935
Gravehill,26,14936
Griffar,26,14937
Gverr,26,14938
Gypsyhawk,26,14939
Hï¿½Then,26,14940
Haar,26,14941
Hadean,26,14942
Haikai No Ku,26,14943
Heavydeath,26,14944
Hegemone,26,14945
Hell Within,26,14946
Hemelbestormer,26,14947
Herald,26,14948
Hourswill,26,14949
House Of Low Culture,26,14950
Howling Syn,26,14951
Human Cull,26,14952
Hydra Vein,26,14953
I Chaos,26,14954
Iluminato,26,14955
Implore,26,14956
Inciter,26,14957
Infinitum Obscure,26,14958
Insane,26,14959
Iskra,26,14960
Johansson & Speckmann,26,14961
Karmaflow,26,14962
Karyn Crisis' Gospel Of The Witches,26,14963
Khaotika,26,14964
Killers (Uk),26,14965
King Fear,26,14966
King'S Evil,26,14967
Kingdragon,26,14968
Kognitiv Tod,26,14969
Kolp,26,14970
Korum,26,14971
Kragens,26,14972
Krokmitï¿½N,26,14973
Krokodil,26,14974
Kultika,26,14975
Landskap,26,14976
Last In Line,26,14977
Legend (Je),26,14978
Liquorworks,26,14979
Lody Kong,26,14980
Lonely Kamel,26,14981
Looking For An Answer,26,14982
Lunar Path,26,14983
Lunarium,26,14984
Malrun,26,14985
Man Made Origin,26,14986
Maniac Butcher,26,14987
Marche Funï¿½Bre,26,14988
Marseille,26,14989
Mastermind,26,14990
Masterstroke,26,14991
Means End,26,14992
Mena Brinno,26,14993
Mephistopheles,26,14994
Merkabah,26,14995
Methadone Skies,26,14996
Moon (Pol),26,14997
Mordbrand,26,14998
Morgain,26,14999
Morian,26,15000
Myopia,26,15001
Myrah,26,15002
Mysto Dysto,26,15003
N R C S S S T,26,15004
N.I.L.,26,15005
Naamah,26,15006
Nailed,26,15007
Nasty Idols,26,15008
Natron,26,15009
Nebukadnezza,26,15010
Necromancing The Stone,26,15011
Nerve End,26,15012
Next To None,26,15013
Night Viper,26,15014
Nightly Gale,26,15015
Noctum,26,15016
Non Serviam,26,15017
North (Usa),26,15018
Northern Plague,26,15019
Nunfuckritual,26,15020
Nycticorax,26,15021
Oblivionized,26,15022
Obsidian Sea,26,15023
Ocultan,26,15024
Odyssey,26,15025
Ogre,26,15026
Oleg Izotov,26,15027
One Step Beyond,26,15028
Onirism,26,15029
Op?A Opasnost,26,15030
Orchid'S Curse,26,15031
Ordinul Negru,26,15032
Oxiplegatz,26,15033
Pain Principle,26,15034
Paragon Of Beauty,26,15035
Paramnesia,26,15036
Phantom,26,15037
Protean,26,15038
Psudoku,26,15039
Pure Inc,26,15040
Pyrrhon,26,15041
Quinta Essentia,26,15042
Reality Grey,26,15043
Realmbuilder,26,15044
Resurrecturis,26,15045
Retriem,26,15046
Rev 16:8,26,15047
Revelation'S Hammer,26,15048
Romuvos,26,15049
Rudhira,26,15050
Sabachthani,26,15051
Sadistic Gore,26,15052
Sandalinas,26,15053
Santo Rostro,26,15054
Saracen,26,15055
Sarcofagus,26,15056
Sargatanas Reign,26,15057
Scald (Rus),26,15058
Scar Of The Sun,26,15059
Scarblade,26,15060
Sea Witch,26,15061
Seamount,26,15062
Sectu,26,15063
Sedna,26,15064
Seita,26,15065
Septic Death,26,15066
Serpent Omega,26,15067
Serpent Venom,26,15068
Severed,26,15069
Shadow Of The Colossus,26,15070
Shallow Rivers,26,15071
Shaman (Fin),26,15072
Shannon,26,15073
Shatterpoint,26,15074
Shredding The Envelope,26,15075
Silent Memorial,26,15076
Siren,26,15077
Sirocco,26,15078
Skraeckoedlan,26,15079
Slabdragger,26,15080
Slidhr,26,15081
Slivers Cross,26,15082
Slow,26,15083
Solifvgae,26,15084
Sonic Reign,26,15085
Sorrowful,26,15086
Sorrowful Angels,26,15087
Soul Dissolution,26,15088
Soulless,26,15089
Sourvein,26,15090
Spaceking,26,15091
Spartan Warrior,26,15092
Splattered Mermaids,26,15093
Srogo??,26,15094
Standing Ovation,26,15095
Station Dysthymia,26,15096
T?Zmadï¿½R,26,15097
Tanagra,26,15098
Tempestuous Fall,26,15099
Temple Of Evil,26,15100
Terror Empire,26,15101
Tesa,26,15102
The Arson Project,26,15103
The Batallion,26,15104
The Belonging,26,15105
The Doomsday Kingdom,26,15106
The Earls Of Mars,26,15107
The Everdawn,26,15108
The Experiment No.Q,26,15109
The Night Flight Orchestra,26,15110
The Oracle,26,15111
The Order Of Chaos,26,15112
The Silent Wedding,26,15113
The Wakedead Gathering,26,15114
Theories,26,15115
Those Who Bring The Torture,26,15116
Throes Of Sanity,26,15117
Titaan,26,15118
Tribune,26,15119
Trimonium,26,15120
Triumfall,26,15121
Trophallaxy,26,15122
Unchained,26,15123
Unholy Matrimony,26,15124
Unwritten Pages,26,15125
Urban Tales,26,15126
Usurpress,26,15127
Vï¿½Dï¿½N,26,15128
Vaalnor,26,15129
Valkenrag,26,15130
Vardis,26,15131
Venin Noir,26,15132
Vermilion,26,15133
Vii Gates,26,15134
Villainy,26,15135
Vise Versa,26,15136
Vista Chino,26,15137
Vitriol,26,15138
Void Of Sleep,26,15139
Vomitile,26,15140
Vox Tempus,26,15141
Wells Valley,26,15142
When Woods Make Graves,26,15143
Whitehorse,26,15144
Wilt,26,15145
Winds Of Torment,26,15146
Witchbound,26,15147
Within The Fall,26,15148
Wiz,26,15149
Woburn House,26,15150
Wolvserpent,26,15151
Woods Of Belial,26,15152
Worth Dying For,26,15153
Yawarhiem,26,15154
Yogth Sothoth,26,15155
Zavorash,26,15156
11Paranoias,26,15157
48 Crash,26,15158
7 H. Target,26,15159
A Gruesome Find,26,15160
A New Dawn,26,15161
Abhorrent,26,15162
Absconditus,26,15163
Acrosome,26,15164
Adagio (Bra),26,15165
Aeon Throne,26,15166
Against Nature,26,15167
Against Tolerance,26,15168
Age Of Woe,26,15169
Airdash,26,15170
Akem Manah,26,15171
Akem Manah (Usa),26,15172
Akhenaten,26,15173
Aktor,26,15174
Alien Syndrome 777,26,15175
Alkimya,26,15176
Alkoholizer,26,15177
Amor E Morte,26,15178
Ancient Altar,26,15179
Andacht,26,15180
Angmaer,26,15181
Angrepp,26,15182
Anima Tempo,26,15183
Antagonist Zero,26,15184
Antlion,26,15185
Apa Simbetii,26,15186
Apathie,26,15187
Aposthate,26,15188
Arbitrator (Can),26,15189
Architects Of Chaoz,26,15190
Armahda,26,15191
Arryan Path,26,15192
Arsh Anubis,26,15193
Artisian,26,15194
As Autumn Calls,26,15195
Ashen Horde,26,15196
Ashtar,26,15197
Aspectra,26,15198
Astral Tears,26,15199
Asymmetry,26,15200
Aurinko,26,15201
Autumn: Death,26,15202
Axial Lead,26,15203
Azavatar,26,15204
Baptists,26,15205
Basement Torture Killings,26,15206
Bask,26,15207
Battlezone,26,15208
Beaten Back To Pure,26,15209
Before God,26,15210
Bersimbah Darah,26,15211
Beyond The Flesh,26,15212
Bhleg,26,15213
Black Succubi,26,15214
Blackened,26,15215
Blackwelder,26,15216
Blade Of Spirit,26,15217
Blastanus,26,15218
Blliigghhtted,26,15219
Bloodgut,26,15220
Blustery Caveat,26,15221
Born From Ruins,26,15222
Brainchoke,26,15223
Bubonic Wrath,26,15224
Burnsred,26,15225
Burweed,26,15226
Cadmium,26,15227
Cannibal Accident,26,15228
Cara Neir,26,15229
Carry The Storm,26,15230
Castrator,26,15231
Casual Silence,26,15232
Cat O' Nine Tails,26,15233
Ceremonia,26,15234
Cetacean,26,15235
Chrome Waves,26,15236
Citizen,26,15237
Code Of Nelson'S Folly,26,15238
Cold Night For Alligators,26,15239
Collateral Damage,26,15240
Collide,26,15241
Coltsblood,26,15242
Conjuro Nuclear,26,15243
Contemplator,26,15244
Corr Mhï¿½Na,26,15245
Corrupted Melody,26,15246
Crï¿½Puscule,26,15247
Cryogenic,26,15248
Crypt Of Kerberos,26,15249
Cursed 13,26,15250
Daedalus,26,15251
Dalkhu,26,15252
Dark Covenant,26,15253
Dark Wings Syndrome,26,15254
Darkall Slaves,26,15255
Darkened Souls,26,15256
Darkrise,26,15257
Dawn Of Oblivion,26,15258
Dead Head,26,15259
Deadalus,26,15260
Deadspace,26,15261
Dearly Beheaded,26,15262
Death Mechanism,26,15263
Death Wolf,26,15264
Decease,26,15265
Deceiver,26,15266
Demonstealer,26,15267
Dendritic Arbor,26,15268
Deos,26,15269
Diamonds Are Forever,26,15270
Die Toten Kehren Wieder Mit Dem Wind,26,15271
Dodenkrocht,26,15272
Domgï¿½Rd,26,15273
Doomocracy,26,15274
Douce Morphine,26,15275
Dracena,26,15276
Drag The Dead,26,15277
Dryade,26,15278
Dyecrest,26,15279
Dyscord,26,15280
Ecliptyka,26,15281
Ectovoid,26,15282
Eden Sands,26,15283
El Comer Ocho,26,15284
Elderoth,26,15285
Elgibbor,26,15286
Elusion,26,15287
Embers,26,15288
Empire Auriga,26,15289
Equinox,26,15290
Ergot,26,15291
Erik Norlander,26,15292
Errorgeist,26,15293
Estoner,26,15294
Eternal Mourning,26,15295
Evenmore,26,15296
Evil Survives,26,15297
Evohï¿½,26,15298
Ex Dementia,26,15299
Face Off,26,15300
Fallen Yggdrasil,26,15301
Fange,26,15302
Farseer,26,15303
Fatal Smile,26,15304
Fever Sea,26,15305
Fire Trails,26,15306
Fireproven,26,15307
Flowing Tears & Withered Flowers,26,15308
Fondlecorpse,26,15309
Frowning,26,15310
Funeral Moth,26,15311
Funerarium,26,15312
Fury Uk,26,15313
Geryon,26,15314
Ghoulgotha,26,15315
Gjenferdsel,26,15316
Gloom,26,15317
Gloson,26,15318
Goddess Of Desire,26,15319
Godhatecode,26,15320
Gorrch,26,15321
Grey,26,15322
Grimegod,26,15323
Grimpen Mire,26,15324
Grisï¿½Tre,26,15325
Groinchurn,26,15326
Gutfed,26,15327
Hadal Maw,26,15328
Hanternoz,26,15329
Head Phones President,26,15330
Helion,26,15331
Hell'S Thrash Horsemen,26,15332
Heonia,26,15333
Highgate,26,15334
Hlidolf,26,15335
Hordes Of The Lunar Eclipse,26,15336
Horizon Of The Mute,26,15337
Horncrowned,26,15338
Humanfly,26,15339
Huron,26,15340
Husqvarna,26,15341
Ibex Angel Order,26,15342
Ides Of Winter,26,15343
Ilsa,26,15344
Immorior,26,15345
Imperceptum,26,15346
In Cauda Venenum,26,15347
In Vain (Esp),26,15348
Incapacitate,26,15349
Infection,26,15350
Infernal Angels,26,15351
Infinite Waste,26,15352
Infinityï¿½,26,15353
Inhepsie,26,15354
Inimical,26,15355
Into The Nethermost,26,15356
Intrinsic,26,15357
Iron Void,26,15358
Itnuveth,26,15359
Jackdevil,26,15360
Jesus Ain'T In Poland,26,15361
Jezabel,26,15362
K.F.R,26,15363
K.L.L.K.,26,15364
Kalmankantaja,26,15365
Kanashimi,26,15366
Kardashev,26,15367
Kempes,26,15368
Khanus,26,15369
Khaotic,26,15370
Kill Ritual,26,15371
Killing Addiction,26,15372
Kilmara,26,15373
Kinetic,26,15374
Knelt Rote,26,15375
Kommandant,26,15376
Krle?,26,15377
Kroh,26,15378
L'Hiver En Deuil,26,15379
Leeds Point,26,15380
Legacy Id,26,15381
Lenore S. Fingers,26,15382
Licht  Und Schattensaiten,26,15383
Linea 77,26,15384
Lion Twin,26,15385
Lionheart,26,15386
Liquid Graveyard,26,15387
Lo Ruhamah,26,15388
Lucifixion,26,15389
Lumbar,26,15390
Luna Field,26,15391
Luthor,26,15392
Macabra,26,15393
Mangog,26,15394
Manimalism,26,15395
Massakren,26,15396
Masters Of Metal,26,15397
Materia,26,15398
Maudlin,26,15399
Mcm,26,15400
Mefitic,26,15401
Megaton Leviathan,26,15402
Melencolia Estatica,26,15403
Mercury Rain,26,15404
Merda Mundi,26,15405
Mesmur,26,15406
Metalstorm,26,15407
Methedras,26,15408
Midwinter,26,15409
Mincing Fury And Guttural Clamour Of Queer Decay,26,15410
Mion'S Hill,26,15411
Mirror Of Deception,26,15412
Misere Nobis,26,15413
Monolith (Ger),26,15414
Monolithian,26,15415
Mor Dagor,26,15416
Morgenstern,26,15417
Morgue Orgy,26,15418
Morniï¿½ Utï¿½Liï¿½,26,15419
Motor Sister,26,15420
Movimento D'Avanguardia Ermetico,26,15421
Mudbath,26,15422
Myrk,26,15423
Mystica,26,15424
Mythopoeia,26,15425
Naga,26,15426
Napalm Strike,26,15427
Narwhal Tusk,26,15428
Nashgul,26,15429
Necropsy,26,15430
Need,26,15431
Nefandus,26,15432
Negative Core Project,26,15433
Nekrokraft,26,15434
Nifrost,26,15435
Nightslug,26,15436
Ningen Isu,26,15437
Noï¿½S,26,15438
Nolentia,26,15439
Norilsk,26,15440
Northless,26,15441
Nyctophilia,26,15442
Oceans Of Night,26,15443
Ofdrykkja,26,15444
Offal,26,15445
Okazaki Fragments,26,15446
Oliver/Dawson Saxon,26,15447
Omrï¿½De,26,15448
"One Tail, One Head",26,15449
Opened Paradise,26,15450
Orbweaver,26,15451
Ordo Inferus,26,15452
Organ Dealer,26,15453
Oubliette,26,15454
Overgarven,26,15455
Overtures,26,15456
P.O.O.R.,26,15457
Paganize,26,15458
Paganus,26,15459
Palace Of Worms,26,15460
Pale Chalice,26,15461
Paroxsihzem,26,15462
Paul Chain,26,15463
Pavor,26,15464
Perfecitizen,26,15465
Perpetual Fire,26,15466
Philadelphia,26,15467
Phobonoid,26,15468
Pimeï¿½ Metsï¿½,26,15469
Pink Mass,26,15470
Plague Of Stars,26,15471
Plaguewielder,26,15472
Pombagira,26,15473
Prï¿½Ternatura,26,15474
Profanator,26,15475
Project: Roenwolfe,26,15476
Psycho Symphony,26,15477
Pulsar Colony,26,15478
Purple Hill Witch,26,15479
Putrid Offal,26,15480
Pyriphlegethon,26,15481
Quiet Child,26,15482
Rabenwolf,26,15483
Reactor,26,15484
Regnvm Animale,26,15485
Rex Mundi,26,15486
Rezident Ex,26,15487
Rhevan,26,15488
Rhino,26,15489
Rintrah,26,15490
Risen To Reclaim,26,15491
Ritual Chamber,26,15492
Rosa Ï¿½Gnea,26,15493
Rosicrucian,26,15494
Rustless,26,15495
Ruthless Steel,26,15496
Sacramento,26,15497
Sacred Dawn,26,15498
Sacrist,26,15499
Sage'S Recital,26,15500
Samhain (Us Nh),26,15501
Saxorior,26,15502
Scala Mercalli,26,15503
Scavenger,26,15504
Scumpulse,26,15505
Sea Bastard,26,15506
Sedulity,26,15507
Selbst,26,15508
Selbstentleibung,26,15509
Self Spiller,26,15510
Serpentcult,26,15511
Shadow Of The Torturer,26,15512
Shadowdance,26,15513
Sheol,26,15514
Shroud Of Despondency,26,15515
Shtack,26,15516
Silence,26,15517
Silence In The Grey,26,15518
Sin Origin,26,15519
Sinheresy,26,15520
Sinners Burn,26,15521
Skadika,26,15522
Skeleton Of God,26,15523
Skineater,26,15524
Skullhog,26,15525
Snailking,26,15526
Soijl,26,15527
Solisia,26,15528
Son Of A Bitch,26,15529
Sorg Uten Tï¿½Rer,26,15530
Soulsearch,26,15531
Soulslide,26,15532
Soundcrawler,26,15533
Sources Of I,26,15534
Southern Empire,26,15535
Sphere Of Souls,26,15536
Spidergawd,26,15537
Spirit Adrift,26,15538
Splitter,26,15539
Spylacopa,26,15540
Starbreeze,26,15541
Stickoxydal,26,15542
Stigmhate,26,15543
Stonelake,26,15544
Stranger Aeons,26,15545
Subliminal Crusher,26,15546
Suffer Yourself,26,15547
Suicide Emotions,26,15548
Sukekiyo,26,15549
Surtr,26,15550
Sus Scrofa,26,15551
Swamp Witch,26,15552
Sweet & Lynch,26,15553
Taka Minamino,26,15554
Tears Of Mankind,26,15555
Temple,26,15556
Temple Nightside,26,15557
Teodasia,26,15558
The Atrocity Exhibit,26,15559
The Conjuration,26,15560
The Coven,26,15561
The Crescent,26,15562
The Drip,26,15563
The Embodiment,26,15564
The End,26,15565
The Howling Wind,26,15566
The Iniquity Descent,26,15567
The Konstellation,26,15568
The Living Fields,26,15569
The Local Band,26,15570
The Nihilistic Front,26,15571
The Order Of The Solar Temple,26,15572
The Poisoned Glass,26,15573
The Ransack,26,15574
The Senseless,26,15575
The Steve Grimmett Band,26,15576
The Temple,26,15577
The Voynich Code,26,15578
Thera Roya,26,15579
Third Storm,26,15580
Throes,26,15581
Timo Komulainen,26,15582
Tine,26,15583
Tod Huetet Uebel,26,15584
Tombstone,26,15585
Tome Of The Unreplenished,26,15586
Tony C,26,15587
Torn Apart,26,15588
Totem,26,15589
Totem Skin,26,15590
Trauma (Usa),26,15591
Trauma Moralis,26,15592
Trial,26,15593
Trifixion,26,15594
Triumvir Foul,26,15595
Tulsadoom,26,15596
Tummler And Solomon,26,15597
Tyrant Eyes,26,15598
Umbah,26,15599
Under That Spell,26,15600
Union,26,15601
Unrest,26,15602
Unru,26,15603
Urï¿½Armï¿½Ni,26,15604
Ureas,26,15605
Valpurgis Night,26,15606
Varga,26,15607
Vassafor,26,15608
Vehement,26,15609
Verdun,26,15610
Vermin,26,15611
Vin De Mia Trix,26,15612
Vitacit,26,15613
Voices From Beyond,26,15614
Voidless Form,26,15615
Volition,26,15616
Voodooshock,26,15617
Vuyvr,26,15618
Wagars,26,15619
Wake,26,15620
Warlord U.K.,26,15621
Weapon Uk,26,15622
Wheelfall,26,15623
Where She Wept,26,15624
Winters,26,15625
Wistful,26,15626
Witchcurse,26,15627
Witchrist,26,15628
Withershin,26,15629
Wolfpack,26,15630
Wolves Carry My Name,26,15631
Wood Of Suicides,26,15632
Wovoka,26,15633
Wretch,26,15634
Wrong,26,15635
Wvrm,26,15636
Wyruz,26,15637
Xeriï¿½N,26,15638
Xsavior,26,15639
Yautja,26,15640
Ye Goat Herd Gods,26,15641
Yellow Eyes,26,15642
Yhdarl,26,15643
Your Chance To Die,26,15644
Your Tomorrow Alone,26,15645
?Rec,26,15646
Ï¿½Mheten,26,15647
(In)Trance,26,15648
6Th Dimension,26,15649
9.7 Richter,26,15650
A Lower Deep,26,15651
Absence Of The Sacred,26,15652
Ace Of Hearts,26,15653
Aeturnus Dominion,26,15654
Algy Ward'S Tank,26,15655
Altars Of Grief,26,15656
Anatomia,26,15657
Anger As Art,26,15658
Angist,26,15659
Anmod,26,15660
Apokalyptic Raids,26,15661
Apothesary,26,15662
Apparatus,26,15663
Arctic Spirits,26,15664
Argus (Ro),26,15665
